row_type,case_id,name,valid_spice_netlists_generated,run_requested,ngspice_available,execution_statuses,rows_total,discovery_rows,control_rows,ran_successfully_count,candidate_count,near_miss_count,strongest_family_overall,strongest_case,strongest_name,strongest_feasibility,strongest_lock,strongest_bridge_ratio,strongest_purity,strongest_stress_class,strongest_behavioral_dependency,best_purity_plausible_case,best_purity_plausible_family,best_purity_plausible_value,best_bridge_case,best_bridge_family,best_bridge_ratio,controls_dead,max_control_leakage_score,target_extraction_best_purity,raw_line_best_purity,target_extraction_and_rejection_helped,family_summary_json,recommended_next_step,primary_electrical_route_recommendation,family,role,netlist_file,csv_file,execution_status,convergence_failure_reason,ngspice_path,source_only_drive,direct_100mhz_drive_present,direct_150mhz_drive_present,target_frequency_injection_present,hidden_behavioral_target_source_present,cell_count,z0_target_ohm,total_length_m,cell_length_m,per_cell_inductance_h,per_cell_total_capacitance_f,source_frequency_hz,generated_frequency_hz,target_frequency_hz,source_amplitude_v,bias_v,nonlinear_fraction,varactor_cjo_f,varactor_rs_ohm,varactor_vj_v,varactor_m,varactor_stack,anti_series_varactors,distributed_bias_feed,cleanup_topology,output_load_ohm,target_extraction_q,source_rejection,generated_rejection,band_shunts,fixed_cap_only,behavioral_helper_present,notes,source_fft_peak_hz,generated_fft_peak_hz,target_fft_peak_hz,source_fft_power,generated_fft_power,target_fft_power,target_band_coherent_growth,target_coherent_power,phase_lock_target,phase_lock_generated,bridge_ratio_vs_direct_reference,spectral_purity_150mhz,generated_envelope_cv,target_envelope_cv,max_phase_jump,near_slip_count,control_leakage_score,estimated_line_impedance_ohm,phase_velocity_m_s,per_cell_fixed_capacitance_f,ladder_cutoff_hz,varactor_peak_voltage_v,varactor_peak_current_a,source_peak_current_a,reverse_bias_margin_v,dissipation_estimate_j,component_stress_score,component_stress_class,behavioral_dependency_score,bench_feasibility_score,promotion_category,phase_velocity_error_50,phase_velocity_error_100,phase_velocity_error_150,accumulated_phase_mismatch,target_extraction_gain,target_rejection_source_generated_db,peak_voltage_v,peak_current_a,source_generator_rejection_strength,target_bandpass_output_coupling,terminal_matching_scale,nonlinear_strength_scale,step_recovery_charge_proxy,step_recovery_sharpness,magnetic_strength,magnetic_saturation_current_a,magnetic_hysteresis_loss,component_stress_limit
aggregate,aggregate,aggregate,True,True,True,ran_successfully,26,16,9,26,0,0,hybrid_varactor_plus_magnetic_line,e007,e007_hybrid_varactor_plus_magnetic_line_96c_75ohm_extraction_plus_rejection,0.572074143722932,0.9641628123750706,13.199503751025986,0.10268922614475048,aggressive-but-testable,0.19999999999999998,e007,hybrid_varactor_plus_magnetic_line,0.10268922614475048,e007,hybrid_varactor_plus_magnetic_line,13.199503751025986,True,0.0,0.10268922614475048,0.03253752932413984,True,"{""dual_path_phase_matched_line"": {""best_bridge"": 4.845786598141786, ""best_case"": ""e015"", ""best_feasibility"": 0.5548209059214058, ""best_purity"": 0.04587569718002384}, ""hybrid_varactor_plus_magnetic_line"": {""best_bridge"": 13.199503751025986, ""best_case"": ""e007"", ""best_feasibility"": 0.572074143722932, ""best_purity"": 0.10268922614475048}, ""magnetic_line_with_target_extraction"": {""best_bridge"": 0.01149656894386009, ""best_case"": ""e013"", ""best_feasibility"": 0.6898331921623719, ""best_purity"": 3.8524726744849386e-07}, ""nonlinear_magnetic_transmission_line"": {""best_bridge"": 0.009020744491405882, ""best_case"": ""e005"", ""best_feasibility"": 0.6476087166041684, ""best_purity"": 1.53397445627411e-06}, ""step_recovery_diode_line"": {""best_bridge"": 0.002522243901857924, ""best_case"": ""e004"", ""best_feasibility"": 0.6265026283264155, ""best_purity"": 1.6326484962176193e-06}, ""varactor_line_with_distributed_bandpass_sections"": {""best_bridge"": 2.5333297857684314, ""best_case"": ""e011"", ""best_feasibility"": 0.5793125970133017, ""best_purity"": 0.045069912441955906}, ""varactor_line_with_high_q_target_extraction"": {""best_bridge"": 6.2033912368630375, ""best_case"": ""e009"", ""best_feasibility"": 0.6239522356100907, ""best_purity"": 0.04278966226414591}, ""varactor_loaded_nltl"": {""best_bridge"": 1.887830633069256, ""best_case"": ""e001"", ""best_feasibility"": 0.6484492949850935, ""best_purity"": 0.03253752932413984}}",nonlinear magnetic/hybrid refinement plus acoustic demo branch,replace pure varactor as primary with hybrid_varactor_plus_magnetic_line for the next electrical refinement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
spice_electrical_412_race,e001,e001_varactor_loaded_nltl_80c_75ohm_none,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,varactor_loaded_nltl,discovery,e001_varactor_loaded_nltl_80c_75ohm_none.cir,e001_varactor_loaded_nltl_80c_75ohm_none_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,80,75.0,0.38,0.00475,7.125e-08,1.2666666666666667e-11,50000000.0,100000000.0,150000000.0,2.3,3.4,0.9,3.294116982008801e-11,0.45,0.65,0.58,single,False,True,none,135.0,14.0,False,False,False,False,False,Baseline realistic varactor NLTL.,50884125.68208441,99345197.76026005,150229323.44234446,278217.4189821383,48343.803295924314,12983.981889406183,1.0244053536069027,0.02781783983463745,0.996556337893682,0.9999775564090096,1.887830633069256,0.03253752932413984,0.012892932026156373,0.40207826068135655,0.846753254793076,0.0,0.0,75.0,5000000.0,1.2666666666666658e-12,335063038.08820075,1.6372977773561699,0.00021796277585604557,1.9449775137339513,1.76270222264383,1.7577061763685043e-08,0.5665390233066332,plausible,0.08,0.6484492949850935,reject_due_to_low_purity,0.0,0.0,0.0,0.0,0.03975971733211634,-14.005567118385688,1.6372977773561699,1.9449775137339513,0.0,0.0,1.8,0.9,0.0,0.0,0.0,0.0,0.0,1.35
spice_electrical_412_race,e002,e002_varactor_loaded_nltl_128c_100ohm_none,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,varactor_loaded_nltl,discovery,e002_varactor_loaded_nltl_128c_100ohm_none.cir,e002_varactor_loaded_nltl_128c_100ohm_none_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,128,100.0,0.5,0.00390625,7.8125e-08,7.8125e-12,50000000.0,100000000.0,150000000.0,2.2,4.2,0.88,2.2055309879337988e-11,0.35,0.65,0.58,series_stack,False,True,none,180.0,14.0,False,False,False,False,False,Electrical candidate race row for varactor_loaded_nltl.,50887850.467298076,99352469.9599629,150240320.42726097,345463.2471152309,94811.57431454166,12471.894021621962,1.0392241481978497,0.024587373966705874,0.97833400416033,0.9998011270842,1.6685982102492698,0.023581223369171997,0.011619583502057391,0.22210097372744303,1.117550537522824,6.0,0.0,100.0,5000000.0,9.375e-13,407436654.31525207,1.562115464540876,9.42980206175955e-05,1.963680649778378,2.6378845354591243,1.9018769672681562e-07,0.437567357014251,plausible,0.08,0.6657839507232607,reject_due_to_low_purity,0.0,0.0,0.0,0.0,0.028327520481684715,-15.47791437772146,1.562115464540876,1.963680649778378,0.0,0.0,1.8,0.88,0.0,0.0,0.0,0.0,0.0,1.35
spice_electrical_412_race,e003,e003_step_recovery_diode_line_64c_50ohm_target_extraction,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,step_recovery_diode_line,discovery,e003_step_recovery_diode_line_64c_50ohm_target_extraction.cir,e003_step_recovery_diode_line_64c_50ohm_target_extraction_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,64,50.0,0.38,0.0059375,5.9375e-08,2.375e-11,50000000.0,100000000.0,150000000.0,2.5,3.4,0.35,0.0,0.45,0.65,0.58,single,False,True,target_extraction,90.0,12.0,False,False,False,True,True,Step-recovery diode transit-time proxy plus target extraction.,50891165.17285313,99358941.52795134,133286384.97652009,846696.534664204,1.1542613750045223,0.05988440191792897,1.1627469854855375,2.381514662578172e-05,0.3009617020947018,0.9944153437866917,0.00161619175314993,6.499664473333159e-08,0.31013799352269206,0.3360205891194453,2.6602249573855623,25.0,0.0,50.0,5000000.0,0.0,268050430.4705606,1.9014491262213518,0.0004235419078437869,0.33345432523803215,1.4985508737786482,8.201028724992424e-08,0.6579408741250353,plausible,0.18,0.6702159250813791,reject_due_to_low_purity,0.0,0.0,0.0,0.0,7.072701709381015e-08,-71.50414657865748,1.9014491262213518,0.33345432523803215,0.0,0.4,1.8,0.35,0.9,1.2,0.0,0.0,0.0,1.35
spice_electrical_412_race,e004,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,step_recovery_diode_line,discovery,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection.cir,e004_step_recovery_diode_line_96c_75ohm_extraction_plus_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.8125e-08,1.3888888888888888e-11,50000000.0,100000000.0,150000000.0,2.8,3.4,0.4,0.0,0.45,0.65,0.58,single,False,True,extraction_plus_rejection,135.0,20.0,True,True,False,True,True,Electrical candidate race row for step_recovery_diode_line.,50873390.284333006,94479153.38518986,150197628.45850697,53651.01903832077,3.7425796151265422,0.07702845663619813,0.5526518523516799,3.716613961905171e-05,0.2616682500485698,0.9907434494894212,0.002522243901857924,1.6326484962176193e-06,0.9945499307901045,0.4472066661168924,2.7758056541044134,25.0,0.0,75.0,5000000.0,0.0,305577490.73643905,1.5265587291456342,0.0003314329541843116,0.3780457937460424,1.8734412708543657,1.3802640435908685e-08,0.5282210135452022,plausible,0.18,0.6265026283264155,reject_due_to_low_purity,0.0,0.0,0.0,0.0,1.4356313272753186e-06,-58.42957073385356,1.5265587291456342,0.3780457937460424,0.9,0.6666666666666666,1.8,0.4,1.2,1.6,0.0,0.0,0.0,1.35
spice_electrical_412_race,e005,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonlinear_magnetic_transmission_line,discovery,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction.cir,e005_nonlinear_magnetic_transmission_line_80c_75ohm_target_extraction_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,80,75.0,0.75,0.009375,1.40625e-07,2.4999999999999998e-11,50000000.0,100000000.0,150000000.0,2.8,3.4,0.0,0.0,0.45,0.65,0.58,single,False,True,target_extraction,135.0,14.0,False,False,False,True,True,Electrical candidate race row for nonlinear_magnetic_transmission_line.,50878988.561110966,87221123.2476188,128408875.89232767,641074.0196299711,21.928015705351875,3.048923940611343,1.0168769820795949,0.00013292380209083677,0.31524662468204967,0.6893914899856407,0.009020744491405882,1.53397445627411e-06,0.8840071072570392,0.34140988646316234,2.9021800726444162,26.0,0.0,75.0,5000000.0,0.0,169765272.63135502,1.7055623874043209,0.00035287335210166984,0.4737618072625344,1.694437612595679,2.2221351363218348e-07,0.5901599956416336,plausible,0.18,0.6476087166041684,reject_due_to_low_purity,0.0,0.0,0.0,0.0,4.755799739193539e-06,-53.227764412682966,1.7055623874043209,0.4737618072625344,0.0,0.4666666666666667,1.8,0.0,0.0,0.0,1.0,0.08,0.35,1.35
spice_electrical_412_race,e006,e006_nonlinear_magnetic_transmission_line_128c_100ohm_extraction_plus_rejection,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nonlinear_magnetic_transmission_line,discovery,e006_nonlinear_magnetic_transmission_line_128c_100ohm_extraction_plus_rejection.cir,e006_nonlinear_magnetic_transmission_line_128c_100ohm_extraction_plus_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,128,100.0,0.75,0.005859375,1.171875e-07,1.171875e-11,50000000.0,100000000.0,150000000.0,2.6,3.4,0.0,0.0,0.45,0.65,0.58,single,False,True,extraction_plus_rejection,180.0,18.0,True,True,False,True,True,Electrical candidate race row for nonlinear_magnetic_transmission_line.,50885201.14330112,89654878.20486389,130847660.08277433,1009022.1146314865,20.16882014779886,0.16423491480430844,1.682269766425688,0.00022357497643902389,0.2605441691346198,0.36300289227955435,0.015172698233159818,4.49488810705006e-08,1.196699648424292,0.3871936108863588,2.6501303226832853,25.0,0.0,100.0,4999999.999999999,0.0,271624436.21016806,2.2850769837833522,0.00015608198969242496,0.37578058226644223,1.1149230162166477,3.1775117462392407e-08,0.790684077433686,aggressive-but-testable,0.18,0.7044691063937429,reject_due_to_low_purity,0.0,0.0,0.0,0.0,1.627631641386816e-07,-67.884438759912,2.2850769837833522,0.37578058226644223,0.9,0.6,1.8,0.0,0.0,0.0,1.5,0.11,0.45,1.35
spice_electrical_412_race,e007,e007_hybrid_varactor_plus_magnetic_line_96c_75ohm_extraction_plus_rejection,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,e007_hybrid_varactor_plus_magnetic_line_96c_75ohm_extraction_plus_rejection.cir,e007_hybrid_varactor_plus_magnetic_line_96c_75ohm_extraction_plus_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,75.0,0.5,0.005208333333333333,7.8125e-08,1.3888888888888888e-11,50000000.0,100000000.0,150000000.0,2.5,3.4,0.82,3.2909063416754584e-11,0.34,0.65,0.58,single,False,True,extraction_plus_rejection,135.0,18.0,True,True,False,False,True,Electrical candidate race row for hybrid_varactor_plus_magnetic_line.,50880995.38430298,99339086.22649631,150220081.61079928,492657.80424428126,324225.72186763847,102854.49228269636,1.0708488912248573,0.1944992706500207,0.9641628123750706,0.9865035083142908,13.199503751025986,0.10268922614475048,0.08690699148297315,0.18434784435717186,0.6765984151892481,0.0,0.0,75.0,5000000.0,2.500000000000001e-12,305577490.73643905,2.5377262530384486,0.00021975512842262608,0.78798553868263,0.8622737469615513,1.9586505298578812e-08,0.8781059699094979,aggressive-but-testable,0.19999999999999998,0.572074143722932,reject_due_to_low_purity,0.0,0.0,0.0,0.0,0.12591084162542465,-8.99936873105968,2.5377262530384486,0.78798553868263,0.9,0.6,1.8,0.82,0.0,0.0,0.55,0.1,0.25,1.35
spice_electrical_412_race,e008,e008_hybrid_varactor_plus_magnetic_line_128c_100ohm_extraction_plus_rejection,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hybrid_varactor_plus_magnetic_line,discovery,e008_hybrid_varactor_plus_magnetic_line_128c_100ohm_extraction_plus_rejection.cir,e008_hybrid_varactor_plus_magnetic_line_128c_100ohm_extraction_plus_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,128,100.0,0.75,0.005859375,1.171875e-07,1.171875e-11,50000000.0,100000000.0,150000000.0,2.3,3.4,0.78,2.6412533367258066e-11,0.3,0.65,0.58,single,False,True,extraction_plus_rejection,180.0,22.0,True,True,False,False,True,Electrical candidate race row for hybrid_varactor_plus_magnetic_line.,50878787.87878526,99334776.33477122,150213564.21355647,118432.35169564324,439090.8478004807,47896.07032604833,1.0525399442629795,0.10490490259234364,0.9361012231035211,0.9687485902552866,7.119269139884089,0.07126645749471384,0.24279701187970537,0.286598795391487,0.8761421949033881,0.0,0.0,100.0,4999999.999999999,2.578124999999999e-12,271624436.21016806,2.3783401320292836,0.00013716067365090374,0.5828691228332428,1.0216598679707163,1.3986150273575057e-08,0.8229550629859114,aggressive-but-testable,0.19999999999999998,0.5728832879857169,reject_due_to_low_purity,0.0,0.0,0.0,0.0,0.08590865881336533,-10.659630610191984,2.3783401320292836,0.5828691228332428,0.9,0.7333333333333333,1.8,0.78,0.0,0.0,0.75,0.12,0.3,1.35
spice_electrical_412_race,e009,e009_varactor_line_with_high_q_target_extraction_96c_100ohm_extraction_plus_rejection,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,varactor_line_with_high_q_target_extraction,discovery,e009_varactor_line_with_high_q_target_extraction_96c_100ohm_extraction_plus_rejection.cir,e009_varactor_line_with_high_q_target_extraction_96c_100ohm_extraction_plus_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,96,100.0,0.38,0.003958333333333334,7.916666666666667e-08,7.916666666666667e-12,50000000.0,100000000.0,150000000.0,2.45,3.2,0.92,2.043655379760728e-11,0.3,0.65,0.58,anti_series_pair,True,True,extraction_plus_rejection,180.0,26.0,True,True,False,False,False,Electrical candidate race row for varactor_line_with_high_q_target_extraction.,50892763.42644074,99362061.92781287,150254825.35425362,1101880.3724494209,55366.81852608775,60976.74347965794,1.036128901808062,0.09140912369776069,0.9659895046285626,0.9943935501136405,6.2033912368630375,0.04278966226414591,0.052861381172667546,0.10566349847912285,0.6341555278366355,0.0,0.0,100.0,5000000.0,6.333333333333337e-13,402075645.7058409,2.096013719770884,0.0001985428726969915,1.0225376397595833,1.1039862802291163,8.774853087058449e-09,0.7705932793275307,aggressive-but-testable,0.08,0.6239522356100907,reject_due_to_low_purity,0.0,0.0,-0.015000000000000013,0.3581415625092367,0.052691200251052,-12.78261908535357,2.096013719770884,1.0225376397595833,0.9,0.8666666666666667,1.8,0.92,0.0,0.0,0.0,0.0,0.0,1.35
spice_electrical_412_race,e010,e010_varactor_line_with_high_q_target_extraction_128c_100ohm_extraction_plus_rejection,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,varactor_line_with_high_q_target_extraction,discovery,e010_varactor_line_with_high_q_target_extraction_128c_100ohm_extraction_plus_rejection.cir,e010_varactor_line_with_high_q_target_extraction_128c_100ohm_extraction_plus_rejection_tran.csv,ran_successfully,,wsl:ngspice,True,False,False,False,False,128,100.0,0.5,0.00390625,7.8125e-08,7.8125e-12,50000000.0,100000000.0,150000000.0,2.2,4.0,0.86,2.1033979553516832e-11,0.28,0.65,0.58,series_stack,False,True,extraction_plus_rejection,220.0,30.0,True,True,False,False,False,Electrical candidate race row for varactor_line_with_high_q_target_extraction.,50896389.04010145,99369140.50686474,150265529.5469662,909414.0320139757,43601.44469680627,12261.909833144196,0.8069907302864027,0.02426574948113394,0.886234274871038,0.992888603221596,1.646771477482917,0.01108856907464939,0.030563230128635707,0.4589864597345666,0.7760414670636586,0.0,0.0,100.0,5000000.0,1.0937500000000003e-12,407436654.31525207,1.8949182797129127,0.00014196442289767124,1.0183545595288317,2.105081720287087,1.7132290902940327e-09,0.5573289057979155,plausible,0.08,0.624718504283449,reject_due_to_low_purity,0.0,0.0,-0.010000000000000009,0.3141592653589796,0.012866433056748144,-18.905418352618636,1.8949182797129127,1.0183545595288317,0.9,1.0,2.2,0.86,0.0,0.0,0.0,0.0,0.0,1.35
